"job_id","job_title","salary_usd","salary_currency","experience_level","employment_type","company_location","company_size","employee_residence","remote_ratio","required_skills","education_required","years_experience","industry","posting_date","application_deadline","job_description_length","benefits_score","company_name"
"AI09787","ML Ops Engineer","137878","USD","SE","PT","United States","S","United States","50","TensorFlow, Azure, MLOps","Bachelor","8","Finance","2024-03-14","2024-05-17","1007","6.2","Advanced Robotics"
"AI09806","Data Analyst","158629","USD","SE","FL","United States","S","India","0","AWS, Java, Spark, Mathematics, Computer Vision","Master","8","Transportation","2024-05-25","2024-07-17","1353","7.5","AI Innovations"
"AI09835","AI Software Engineer","132939","USD","SE","FT","United States","S","United States","0","Kubernetes, MLOps, Linux","Master","7","Retail","2024-12-07","2025-01-02","1691","7.3","AI Innovations"
"AI09860","Computer Vision Engineer","314917","USD","EX","CT","United States","L","United States","50","SQL, Tableau, Python","Bachelor","19","Technology","2024-11-02","2024-12-17","2319","6.9","DeepTech Ventures"
"AI09962","Deep Learning Engineer","68567","USD","EN","FL","United States","M","United States","50","Hadoop, SQL, Git, Azure, Python","Associate","0","Telecommunications","2024-11-17","2024-12-12","776","7.5","Digital Transformation LLC"
"AI09968","Data Scientist","102328","USD","MI","FT","United States","L","United States","0","Python, Mathematics, NLP, Kubernetes","Master","4","Retail","2024-10-27","2025-01-01","584","6.2","TechCorp Inc"
"AI09972","Autonomous Systems Engineer","116690","USD","MI","FL","United States","S","United States","100","Data Visualization, Mathematics, SQL, Deep Learning, Azure","Associate","4","Telecommunications","2024-11-07","2024-11-23","770","9.7","DataVision Ltd"
"AI10007","AI Software Engineer","105730","USD","EN","FL","United States","L","United States","0","Azure, Spark, SQL","Bachelor","0","Consulting","2024-07-02","2024-07-21","1657","9.1","Cloud AI Solutions"
"AI10012","AI Software Engineer","76020","USD","EN","CT","United States","S","Denmark","50","Kubernetes, Scala, AWS, Mathematics","Bachelor","0","Telecommunications","2024-01-19","2024-02-26","1452","9.0","TechCorp Inc"
"AI10023","NLP Engineer","269578","USD","EX","PT","United States","S","United States","50","Docker, Scala, Azure, Statistics, Git","Associate","12","Consulting","2024-04-20","2024-06-12","1423","9.7","DataVision Ltd"
"AI10072","Head of AI","101036","USD","MI","FL","United States","M","United States","50","Python, NLP, TensorFlow, PyTorch","Associate","4","Real Estate","2024-03-19","2024-04-08","1055","5.1","AI Innovations"
"AI10131","Head of AI","143399","USD","MI","PT","United States","L","Germany","100","NLP, Spark, Python, Scala, Kubernetes","Master","3","Retail","2024-11-16","2024-12-18","1020","9.5","Predictive Systems"
"AI10150","AI Product Manager","133606","USD","SE","CT","United States","S","United States","0","Linux, Kubernetes, TensorFlow, Tableau, Mathematics","Associate","5","Gaming","2024-03-07","2024-04-28","716","5.8","Cognitive Computing"
"AI10178","Principal Data Scientist","83345","USD","EN","CT","United States","L","United States","0","Scala, Deep Learning, Tableau, Hadoop","Associate","0","Manufacturing","2024-05-04","2024-06-13","2309","5.7","Cognitive Computing"
"AI10223","Machine Learning Engineer","72617","USD","EN","CT","United States","S","United States","100","Data Visualization, Java, PyTorch, GCP","Associate","1","Automotive","2024-08-07","2024-09-15","940","7.3","Neural Networks Co"
"AI10238","Robotics Engineer","160731","USD","SE","PT","United States","S","Austria","0","Docker, PyTorch, R","PhD","6","Real Estate","2024-07-08","2024-08-31","1272","9.8","Smart Analytics"
"AI10239","NLP Engineer","142025","USD","SE","FT","United States","M","United States","0","Java, Python, Git, Docker, Computer Vision","PhD","8","Technology","2024-04-26","2024-06-21","2121","5.9","Machine Intelligence Group"
"AI10255","AI Specialist","288145","USD","EX","PT","United States","L","United States","100","Linux, Java, Computer Vision, NLP","Bachelor","17","Government","2024-09-01","2024-10-31","630","8.4","Predictive Systems"
"AI10321","Research Scientist","154588","USD","SE","CT","United States","S","United States","50","SQL, Kubernetes, GCP, Statistics, PyTorch","PhD","8","Education","2024-05-20","2024-06-30","2031","9.8","Machine Intelligence Group"
"AI10338","AI Software Engineer","262898","USD","EX","CT","United States","M","United States","100","Git, Computer Vision, Python, Kubernetes","Associate","15","Education","2024-10-21","2024-11-28","2122","8.5","TechCorp Inc"
"AI10358","Autonomous Systems Engineer","75944","USD","EN","FL","United States","M","United States","100","NLP, Spark, Git, Deep Learning","Associate","0","Manufacturing","2024-08-06","2024-10-09","1084","5.7","AI Innovations"
"AI10365","Machine Learning Researcher","83296","USD","EN","CT","United States","S","United States","0","Tableau, Deep Learning, SQL","PhD","0","Retail","2024-09-30","2024-10-15","810","6.3","Quantum Computing Inc"
"AI10397","AI Architect","265466","USD","EX","FT","United States","M","United States","0","Docker, NLP, Data Visualization, Hadoop, Scala","Master","16","Finance","2024-01-27","2024-03-09","1979","6.1","Smart Analytics"
"AI10408","NLP Engineer","88316","USD","MI","FL","United States","M","Netherlands","0","PyTorch, Scala, MLOps, TensorFlow, Data Visualization","Master","3","Energy","2024-09-14","2024-11-14","1928","8.1","Future Systems"
"AI10445","Machine Learning Researcher","158061","USD","SE","CT","United States","M","Singapore","0","R, Linux, Mathematics, Git, MLOps","Master","5","Telecommunications","2025-03-05","2025-04-11","1418","8.9","Machine Intelligence Group"
"AI10476","Data Engineer","97795","USD","EN","FL","United States","L","United States","0","Scala, SQL, Mathematics, R","PhD","1","Telecommunications","2025-03-03","2025-05-06","1906","5.6","Quantum Computing Inc"
"AI10628","NLP Engineer","118988","USD","MI","PT","United States","M","Norway","0","Mathematics, Kubernetes, SQL","Bachelor","4","Media","2024-12-12","2025-01-08","1519","9.2","Cognitive Computing"
"AI10646","AI Software Engineer","81930","USD","EN","FT","United States","M","India","100","TensorFlow, Python, GCP, Statistics, Deep Learning","Master","1","Healthcare","2024-11-05","2024-12-15","2207","8.7","DataVision Ltd"
"AI10657","AI Research Scientist","100642","USD","MI","FL","United States","S","United States","100","Tableau, Python, Hadoop, TensorFlow","Bachelor","3","Automotive","2024-03-09","2024-04-26","2216","9.1","Machine Intelligence Group"
"AI10690","Principal Data Scientist","244234","USD","EX","FT","United States","S","United States","100","Python, Kubernetes, NLP, Computer Vision","Bachelor","17","Consulting","2024-11-27","2024-12-28","2331","9.3","Predictive Systems"
"AI10703","Data Engineer","110564","USD","MI","FL","United States","M","United States","100","Linux, Computer Vision, Docker","PhD","4","Education","2024-10-10","2024-12-09","1881","5.1","AI Innovations"
"AI10725","Computer Vision Engineer","93219","USD","EN","CT","United States","M","United States","0","Statistics, TensorFlow, Kubernetes, Hadoop","Bachelor","1","Real Estate","2025-02-28","2025-05-03","2113","9.1","Cognitive Computing"
"AI10741","Autonomous Systems Engineer","264244","USD","EX","FT","United States","M","United States","100","SQL, Spark, Linux, AWS","Master","13","Retail","2024-10-30","2025-01-04","2400","6.0","Advanced Robotics"
"AI10758","Machine Learning Engineer","145701","USD","SE","FL","United States","M","United States","50","Kubernetes, R, GCP","Bachelor","8","Government","2024-06-17","2024-07-18","809","7.8","Cognitive Computing"
"AI10781","NLP Engineer","176405","USD","SE","FT","United States","L","United States","100","MLOps, Linux, Python","Bachelor","6","Media","2024-06-26","2024-08-30","1671","8.6","Autonomous Tech"
"AI10816","Data Scientist","221771","USD","EX","PT","United States","L","Australia","0","Statistics, PyTorch, Scala","Master","11","Manufacturing","2024-11-26","2025-01-19","1218","8.8","Future Systems"
"AI10857","AI Research Scientist","174490","USD","SE","FT","United States","M","United States","100","Scala, Python, NLP, Kubernetes","PhD","5","Media","2024-05-17","2024-06-23","2339","7.9","Neural Networks Co"
"AI10876","Data Analyst","119614","USD","SE","CT","United States","S","United States","0","Git, Kubernetes, Python, Deep Learning","Master","8","Real Estate","2025-01-06","2025-02-09","893","7.8","AI Innovations"
"AI10889","AI Specialist","198051","USD","SE","FL","United States","L","United States","0","Kubernetes, SQL, Mathematics","Master","6","Retail","2024-02-17","2024-04-15","1233","6.4","TechCorp Inc"
"AI10891","ML Ops Engineer","81597","USD","EN","CT","United States","L","United States","50","Computer Vision, Git, Hadoop","Associate","0","Energy","2024-02-17","2024-04-27","2213","9.3","DataVision Ltd"
"AI10978","AI Architect","112398","USD","MI","FT","United States","S","Singapore","50","Azure, R, Deep Learning, GCP, Spark","PhD","3","Real Estate","2024-03-21","2024-05-27","1019","8.9","AI Innovations"
"AI10989","Machine Learning Researcher","94981","USD","MI","FL","United States","S","United States","50","Tableau, Statistics, Python","Associate","4","Real Estate","2024-03-14","2024-04-18","1713","9.0","Digital Transformation LLC"
"AI11043","Machine Learning Researcher","160127","USD","EX","FL","United States","M","United States","50","Linux, Python, MLOps, AWS, Azure","Master","10","Real Estate","2025-04-06","2025-05-15","2477","6.4","Quantum Computing Inc"
"AI11045","Head of AI","245667","USD","EX","CT","United States","L","United States","100","Deep Learning, Data Visualization, Scala, Linux","Master","10","Telecommunications","2024-08-26","2024-11-02","985","5.4","DeepTech Ventures"
"AI11087","Data Engineer","135101","USD","MI","FL","United States","L","United States","0","Linux, PyTorch, Tableau, NLP, Java","Master","3","Education","2024-06-16","2024-07-19","1690","5.3","DataVision Ltd"
"AI11089","Deep Learning Engineer","145208","USD","SE","FL","United States","L","United States","100","SQL, Docker, PyTorch, MLOps","PhD","9","Consulting","2024-10-04","2024-11-13","692","5.2","Machine Intelligence Group"
"AI11097","ML Ops Engineer","88443","USD","MI","FL","United States","S","United States","100","MLOps, PyTorch, NLP, Kubernetes, Statistics","Bachelor","3","Retail","2024-04-02","2024-05-08","540","9.2","Predictive Systems"
"AI11098","Robotics Engineer","87725","USD","EN","FL","United States","L","United States","100","AWS, SQL, Kubernetes, PyTorch","Bachelor","0","Telecommunications","2024-05-31","2024-07-05","960","9.5","Smart Analytics"
"AI11145","ML Ops Engineer","60728","USD","EN","FL","United States","M","United States","50","Tableau, Scala, Kubernetes","Master","1","Media","2024-12-02","2024-12-25","565","9.5","DataVision Ltd"
"AI11146","Principal Data Scientist","134914","USD","SE","FL","United States","S","United States","50","SQL, Data Visualization, Python","Associate","6","Real Estate","2024-02-14","2024-03-09","1531","9.2","Predictive Systems"
"AI11221","AI Specialist","125079","USD","SE","CT","United States","S","United States","0","SQL, Azure, Hadoop, R, Scala","PhD","5","Education","2024-08-23","2024-09-20","683","7.4","Predictive Systems"
"AI11222","Robotics Engineer","122187","USD","SE","PT","United States","S","United States","0","Python, MLOps, TensorFlow, Deep Learning, R","Master","7","Media","2024-01-24","2024-02-11","1318","6.1","AI Innovations"
"AI11229","Autonomous Systems Engineer","104690","USD","MI","CT","United States","S","United States","50","Python, PyTorch, Computer Vision, Java, TensorFlow","Master","3","Government","2024-01-06","2024-02-19","707","7.7","AI Innovations"
"AI11234","Machine Learning Researcher","200293","USD","EX","FT","United States","L","United States","50","Python, TensorFlow, SQL","Master","19","Gaming","2024-09-01","2024-11-01","1427","6.2","Predictive Systems"
"AI11266","Robotics Engineer","119820","USD","MI","FL","United States","L","United States","0","MLOps, Python, Git","Master","2","Media","2024-10-27","2025-01-08","1473","5.5","DataVision Ltd"
"AI11292","Data Analyst","344471","USD","EX","CT","United States","L","United States","50","AWS, Hadoop, Git, SQL","Bachelor","15","Retail","2024-09-10","2024-09-25","823","8.1","Autonomous Tech"
"AI11303","Head of AI","118958","USD","MI","PT","United States","L","United States","100","TensorFlow, MLOps, Python, Git","Bachelor","2","Finance","2024-01-01","2024-02-10","1078","9.4","Algorithmic Solutions"
"AI11306","Autonomous Systems Engineer","157579","USD","SE","FL","United States","S","United States","100","NLP, Linux, Azure, Git, AWS","PhD","6","Government","2024-12-18","2025-02-12","1858","7.6","Neural Networks Co"
"AI11341","Data Analyst","199538","USD","EX","CT","United States","S","Australia","0","NLP, SQL, Linux","Bachelor","19","Healthcare","2024-09-15","2024-11-07","1344","9.7","DeepTech Ventures"
"AI11348","AI Architect","223318","USD","EX","CT","United States","L","Canada","50","Java, Scala, Deep Learning","Bachelor","15","Consulting","2024-03-16","2024-04-19","522","6.0","Neural Networks Co"
"AI11361","Data Analyst","81095","USD","EN","FT","United States","M","Sweden","50","Statistics, Python, TensorFlow, Scala, MLOps","Bachelor","0","Technology","2025-04-06","2025-05-21","846","5.4","AI Innovations"
"AI11365","Data Analyst","190915","USD","EX","FL","United States","S","United States","100","Scala, SQL, MLOps, Docker, Azure","Master","16","Education","2024-03-04","2024-03-22","669","9.5","DeepTech Ventures"
"AI11449","Deep Learning Engineer","60631","USD","EN","FT","United States","M","France","50","R, NLP, Linux","Associate","0","Finance","2024-09-02","2024-10-30","2310","9.7","Autonomous Tech"
"AI11450","Data Scientist","125056","USD","MI","PT","United States","M","United States","50","Docker, TensorFlow, Tableau","Associate","2","Finance","2024-05-04","2024-06-02","1278","7.1","Advanced Robotics"
"AI11451","Data Analyst","71367","USD","EN","FT","United States","M","United States","50","AWS, PyTorch, NLP, Linux, Mathematics","PhD","0","Education","2024-02-13","2024-03-18","1655","9.7","Algorithmic Solutions"
"AI11469","Data Engineer","91037","USD","EN","FT","United States","M","United States","50","Python, Azure, R","Bachelor","1","Education","2024-06-21","2024-08-29","1699","8.2","Autonomous Tech"
"AI11471","Data Analyst","71276","USD","EN","PT","United States","M","United States","0","Azure, Docker, Statistics, Deep Learning, SQL","Associate","1","Telecommunications","2024-06-04","2024-07-16","1769","9.1","Algorithmic Solutions"
